Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic,nb_dots,nb_qm,nb_and,nb_eq,ratio_digits_url,punycode,domain_in_brand,brand_in_path,suspecious_tld
www.geocities.com,0,0,/tokyo/villa/9953/yaoimain.html,0,http,0,2,55,2,0,2,0,0,0,0,2,2,0,0,0,0.0727,0,0,0,0
www.commonastherain.com,0,0,/eros.html,0,http,0,2,40,2,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/anime3/hoshinokaze/,0,http,0,0,44,0,0,0,0,0,0,0,0,2,0,0,0,0.0227,0,0,0,0
www.discarnate.com,0,0,/boysnextdoor/,0,http,0,0,39,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/spirestudio/index.htm,0,http,0,2,46,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/me3/mandaplay/index.html,0,http,0,2,49,0,0,0,0,0,0,0,0,2,0,0,0,0.0204,0,0,0,0
www.geocities.com,0,0,/tokyo/courtyard/9155/carosmen.htm,0,http,0,2,58,2,0,2,0,0,0,0,2,2,0,0,0,0.069,0,0,0,0
members.tripod.com,0,0,/~cheekokr/enter.html,0,http,0,2,46,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
www.aoihayashi.com,0,0,/,0,http,0,0,26,2,0,2,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/shinji_is_my_man/,0,http,0,0,42,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.cruelangel.net,0,0,/divinitas/,0,http,0,0,36,1,1,1,0,0,1,0,1,2,0,0,0,0.0,0,0,0,0
death_of_ase.tripod.com,0,0,/dt/twisteddesire.html,0,http,0,2,52,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.orchidveil.net,0,0,/trapdoor/,0,http,0,0,35,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/roryheadmav/main.html,0,http,0,2,46,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/anime4/wildefyre/,0,http,0,0,42,0,0,0,0,0,0,0,0,2,0,0,0,0.0238,0,0,0,0
www.yaoiluvr.net,0,0,,0,http,0,0,26,1,1,1,0,0,1,0,1,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/goth2/azrael/,0,http,0,0,38,0,0,0,0,0,0,0,0,2,0,0,0,0.0263,0,0,0,0
m.webring.com,0,0,/hub,0,http,0,0,24,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
onami.free.fr,0,0,/,0,http,0,0,21,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/obsidianblaze/,0,http,0,0,39,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
p080.ezboard.com,0,0,/badragonballyaoirpg,0,http,0,0,43,0,0,0,0,0,1,0,2,2,0,0,0,0.0698,0,0,0,0
www.pureyaoi.org,0,0,/,0,http,0,0,24,1,0,1,0,0,1,0,1,2,0,0,0,0.0,0,0,0,0
www.gaytoon-japan.com,0,0,,1,http,0,0,31,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.clubclassic.net,0,0,/yaoi.html,0,http,0,2,36,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/apple_toh/index.html,0,http,0,2,45,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.gongaga.com,0,0,/,0,http,0,0,23,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/goth/doujinshi_rapture/,0,http,0,0,48,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
geocities.com,0,0,/plugplaymanga/,0,http,0,0,35,2,0,2,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0
www.kinu-sekigushi.com,0,0,/,1,http,0,0,30,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/can_it_be_sin/index_2.html,0,http,0,2,51,2,0,2,0,0,0,0,2,2,0,0,0,0.0196,0,0,0,0
community.livejournal.com,0,0,/jrockyaoi/,0,http,0,0,43,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
arachnoid.reverie-noire.com,0,0,/,1,http,0,0,35,0,0,1,0,0,1,0,1,2,0,0,0,0.0,0,0,0,0
totchi.tripod.com,0,0,/,0,http,0,0,25,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
home.arcor.de,0,0,/jrock-yaoi/index2.htm,0,http,0,2,42,1,0,1,0,0,0,0,0,2,0,0,0,0.0238,0,0,0,0
www.dtwins.co.uk,0,0,/jfic/efiction30/index.php,0,http,0,1,49,0,0,1,0,0,0,0,1,2,0,0,0,0.0408,0,0,0,0
members.tripod.com,0,0,/starchan/,0,http,0,0,35,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/hushie_hush/,0,http,0,0,37,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.cursedmoons.com,0,0,/,0,http,0,0,27,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.worldshaking.net,0,0,/,0,http,0,0,28,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.shoujoai.com,0,0,/,0,http,0,0,24,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/anime2/yurifics/index.html,0,http,0,2,51,0,0,0,0,0,0,0,0,2,0,0,0,0.0196,0,0,0,0
groups.yahoo.com,0,0,/group/lilypetalsandfallendewdrops/,0,http,0,0,58,2,0,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
www.privateholes.com,0,0,/anime/anime-sex/index6.html,0,http,0,2,55,0,0,1,0,0,0,0,2,2,0,0,0,0.0182,0,0,0,0
www.privateholes.com,0,0,/anime/anime-asia/index6.html,0,http,0,2,56,0,0,1,0,0,0,0,2,2,0,0,0,0.0179,0,0,0,0
www.anime-hentai-cartoons.com,0,0,/,1,http,0,0,37,1,1,1,0,0,1,0,1,2,0,0,0,0.0,0,0,0,0
idd00788.eresmas.net,0,0,/,0,http,0,0,28,0,0,1,0,0,0,0,2,2,0,0,0,0.1786,0,0,0,0
www.applicot.com,0,0,/,0,http,0,0,24,2,0,2,0,0,0,1,2,2,0,0,0,0.0,0,0,0,0
adultcompass.com,0,0,/avs/0/1/acw/index.html,0,http,0,0,46,0,0,1,0,0,0,0,2,1,0,0,0,0.0435,0,0,0,0
www.adult-anime-hentai.com,0,0,/,1,http,0,0,34,1,1,1,0,0,1,0,1,2,0,0,0,0.0,0,0,0,0
www.emuck.com:3000,0,0,/archive/egan.html,0,http,0,2,43,1,0,1,0,0,1,0,1,2,0,0,0,0.093,0,0,0,0
danoday.com,0,0,/summit.shtml,0,http,0,0,31,2,0,1,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0
groups.yahoo.com,0,0,/group/voice_actor_appreciation/links/events_and_appearanc_000985383761/,0,http,0,0,95,2,0,2,0,0,0,0,0,2,0,0,0,0.1263,0,0,0,0
voice-international.com,0,0,/,1,http,0,0,31,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0
www.livinglegendsltd.com,0,0,/,0,http,0,0,32,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
voicechasers.com,0,0,/forum/viewforum.php,0,http,0,0,43,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0
hollywoodcollectorshow.com,0,0,/,0,http,0,0,34,0,0,1,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/hollywood/hills/8944/,0,http,0,0,46,2,0,2,0,0,0,0,2,2,0,0,0,0.087,0,0,0,0
asifa.proboards61.com,0,0,/index.cgi,0,http,0,2,38,0,0,1,0,0,0,0,2,2,0,0,0,0.0526,0,0,0,0
groups.yahoo.com,0,0,/group/voice_actor_appreciation/cal///group/voice_actor_appreciation/,0,http,1,0,92,2,0,2,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0267724/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.pamelynferdin.com,0,0,/,0,http,0,0,29,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.pamferdin.com,0,0,/,0,http,0,0,25,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.monkeydog.com,0,0,/,0,http,0,0,25,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
teamknightrider.com,0,0,/cast/plato/plato.html,0,http,0,0,48,0,0,1,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0281486/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
anp.awn.com,0,0,/anifest-3.html,0,http,0,2,33,0,0,1,0,0,1,0,0,2,0,0,0,0.0303,0,0,0,0
www.awn.com,0,0,/mag/issue1.7/articles/kowlaskidi1.7.html,0,http,0,1,59,0,0,1,0,0,0,0,0,2,0,0,0,0.0678,0,0,0,0
www.awn.com,0,0,/mag/issue2.7/2.7pages/2.7jacksonjones.html,0,http,0,1,61,0,0,1,0,0,0,0,0,2,0,0,0,0.0984,0,0,0,0
www.awn.com,0,0,/mag/issue1.9/articles/kowlagrinch1.9.html,0,http,0,1,60,0,0,1,0,0,0,0,0,2,0,0,0,0.0667,0,0,0,0
us.imdb.com,0,0,/name/nm0004931/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.voicechasers.com,0,0,/database/showactor.php,0,http,0,2,50,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.vortex.com,0,0,/av.html,0,http,0,2,29,0,0,0,0,0,0,1,2,2,0,0,0,0.0,0,0,0,0
starbulletin.com,0,0,/96/07/11/features/story3.html,0,http,0,0,53,0,0,0,0,0,0,0,2,1,0,0,0,0.1321,0,0,0,0
anp.awn.com,0,0,/juneforay.html,0,http,0,2,33,0,0,1,0,0,1,0,0,2,0,0,0,0.0,0,0,0,0
www.cerias.purdue.edu,0,0,/homes/spaf/yucks/v2/msg00061.html,0,http,0,1,62,1,0,1,0,0,0,0,0,2,0,0,0,0.0968,0,0,0,0
www.awn.com,0,0,/mag/issue5.03/5.03pages/evanierforay.php3,0,http,0,1,60,0,0,1,0,0,0,0,0,2,0,0,0,0.1167,0,0,0,0
www.awn.com,0,0,/mag/issue4.02/4.02pages/foraylittlejohn.php3,0,http,0,1,63,0,0,1,0,0,0,0,0,2,0,0,0,0.1111,0,0,0,0
archives.seattletimes.nwsource.com,0,0,/cgi-bin/texis.cgi/web/vortex/display,0,http,0,1,78,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/enchantedforest/dell/8545/fraley.html,0,http,0,2,62,2,0,2,0,0,0,0,2,2,0,0,0,0.0645,0,0,0,0
us.imdb.com,0,0,/name/nm0289710/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.voicechasers.com,0,0,/database/showactor.php,0,http,0,2,50,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
patfraley.com,0,0,/,0,http,0,0,21,0,0,1,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0
nerf-herders-anonymous.net,0,0,/patfraley.html,1,http,0,0,48,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.vasta.org,0,0,/professional_index/fraleyp.html,0,http,0,2,52,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
news.toonzone.net,0,0,/2000/oct/27/hearing_voices.php,0,http,0,2,55,0,0,0,0,0,0,0,0,2,0,0,0,0.1091,0,0,0,0
members.tripod.com,0,0,/~leemichaelwithers/sfh.htm,0,http,0,2,52,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
www.radiospirits.com,0,0,/onradio/meethost_sf.asp,0,http,0,2,51,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0292677/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
freberg.westnet.com,0,0,/,0,http,0,0,27,0,0,1,0,0,0,1,2,2,0,0,0,0.0,0,0,0,0
www.aarp.org,0,0,/mmaturity/mar_apr00_preview/creators.html,0,http,0,2,61,0,0,0,0,0,0,0,0,2,0,0,0,0.0328,0,0,0,0
www.cosmik.com,0,0,/aa-october99/stan_freberg.html,0,http,0,2,52,0,0,1,0,0,0,0,2,2,0,0,0,0.0385,0,0,0,0
www.tsimon.com,0,0,/freberg.htm,0,http,0,2,33,2,0,2,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.firezine.net,0,0,/issue6/fz6_07.htm,0,http,0,2,41,0,0,1,0,0,0,0,2,2,0,0,0,0.0976,0,0,0,0
www.thehutch.com,0,0,/rabhutch/freberg.htm,0,http,0,2,44,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.povonline.com,0,0,/cols/col051.htm,0,http,0,2,40,2,0,1,0,0,0,0,1,2,0,0,0,0.075,0,0,0,0
www.povonline.com,0,0,/2001/news060901.htm,0,http,0,2,44,2,0,1,0,0,0,0,1,2,0,0,0,0.2273,0,0,0,0
www.austinchronicle.com,0,0,/issues/dispatch/1999-12-10/music_feature3.html,0,http,0,2,77,0,0,1,0,0,0,0,0,2,0,0,0,0.1169,0,0,0,0
www.dawsbutler.com,0,0,/freberg.htm,0,http,0,2,37,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
freberg.westnet.com,0,0,/list.html,0,http,0,2,36,0,0,1,0,0,0,1,2,2,0,0,0,0.0,0,0,0,0
www.rhino.com,0,0,/features/75645p.html,0,http,0,2,41,0,0,0,0,0,0,0,2,2,0,0,0,0.122,0,0,0,0
hitcomedy.com,0,0,/index.html,0,http,0,0,31,0,0,1,0,0,1,0,1,1,0,0,0,0.0,0,0,0,0
www.cyberonic.net,0,0,/~atrain/comedy/freberg.htm,0,http,0,2,51,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.povonline.com,0,0,/cols/col102.htm,0,http,0,2,40,2,0,1,0,0,0,0,1,2,0,0,0,0.075,0,0,0,0
freberg.westnet.com,0,0,/hear_it.html,0,http,0,2,39,0,0,1,0,0,0,1,2,2,0,0,0,0.0,0,0,0,0
www.epinions.com,0,0,/musc-album-musc-freberg__stan/tk_~mm032.1.2,0,http,0,1,67,2,0,2,0,0,0,0,2,2,0,0,0,0.0746,0,0,0,0
citypaper.net,0,0,/articles/091699/mus.stan.shtml,0,http,0,2,51,0,0,1,0,0,0,0,1,1,0,0,0,0.1176,0,0,0,0
www.crispinfreeman.com,0,0,/,0,http,0,0,30,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.reelradio.com,0,0,/gifts/frees.html,0,http,0,2,41,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.spookytoms.com,0,0,/paul_frees_tribute.html,0,http,0,2,49,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.hollowhill.com,0,0,/gm/library/frees.htm,0,http,0,2,46,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.dvdtalk.com,0,0,/dvdsavant/s74frees.html,0,http,0,2,46,0,0,1,0,0,0,0,0,2,0,0,0,0.0435,0,0,0,0
us.imdb.com,0,0,/name/nm0293659/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.voicechasers.com,0,0,/database/showactor.php,0,http,0,2,50,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
bakerstreetdozen.com,0,0,/frewernews.html,0,http,0,0,43,0,0,0,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0001242/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.geocities.com,0,0,/enchantedforest/dell/8545/va.html,0,http,0,2,58,2,0,2,0,0,0,0,2,2,0,0,0,0.069,0,0,0,0
www.angelfire.com,0,0,/ut/rtoons/actors.html,0,http,0,2,46,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/hollywood/lot/2636/voiceacting/,0,http,0,0,56,2,0,2,0,0,0,0,2,2,0,0,0,0.0714,0,0,0,0
www.geocities.com,0,0,/philbass_2000/narrators.html,0,http,0,2,53,2,0,2,0,0,0,0,2,2,0,0,0,0.0755,0,0,0,0
doreen.mkbmemorial.com,0,0,/,0,http,0,0,30,1,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.geocities.com,0,0,/televisioncity/taping/6785/index.html,0,http,0,2,62,2,0,2,0,0,0,0,2,2,0,0,0,0.0645,0,0,0,0
www.behindthevoiceactors.com,0,0,,0,http,0,0,38,0,0,1,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
www.keyframeonline.com,0,0,/kf.php,0,http,0,2,36,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
www.voicechasers.com,0,0,/,0,http,0,0,28,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0304000/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.taoslandandfilm.com,0,0,/bradentnwkly.html,0,http,0,2,48,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0004951/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
kathygarver.com,0,0,/,0,http,0,0,23,0,0,1,0,0,0,0,2,1,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0308744/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.dickgautier.com,0,0,/,0,http,0,0,27,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.dangilvezan.com,0,0,/,0,http,0,0,27,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0319737/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
us.imdb.com,0,0,/name/nm0330015/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www.tv-now.com,0,0,/stars/gotfried.html,1,http,0,2,41,2,0,2,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.cdaccess.com,0,0,/html/pc/midmovie.htm,0,http,0,2,44,0,0,1,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
genetic_mishap.tripod.com,0,0,/landofthreenamedpeople/,0,http,0,0,56,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
www.angelfire.com,0,0,/celeb/starzbios/gottfried_g.html,0,http,0,2,57,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0
us.imdb.com,0,0,/name/nm0331906/,0,http,0,0,34,2,0,2,0,0,0,0,0,2,0,0,0,0.2059,0,0,0,0
www-tech.mit.edu,0,0,/v110/n37/gilber.37a.html,1,http,0,1,48,1,0,1,0,0,0,0,0,3,0,0,0,0.1458,0,0,0,0
www-tech.mit.edu,0,0,/v110/n38/lsc.38a.html,1,http,0,1,45,1,0,1,0,0,0,0,0,3,0,0,0,0.1556,0,0,0,0
www.octopusmediaink.com,0,0,/gilbertgottfried.html,0,http,0,2,52,0,0,1,0,0,0,0,1,2,0,0,0,0.0,0,0,0,0
citypaper.net,0,0,/articles/022996/article001.shtml,0,http,0,0,53,0,0,1,0,0,0,0,1,1,0,0,0,0.1698,0,0,0,0
jam.canoe.ca,0,0,/movies/artists/g/gottfried_gilbert/1997/02/21/758674.html,0,http,0,2,77,0,0,0,0,0,0,0,0,2,0,0,0,0.1818,0,0,0,0
www.voicechasers.com,0,0,/database/showactor.php,0,http,0,2,50,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0,0,0,0
